match_id,batter,batsman_runs
1082617,KM Jadhav,9
1082617,Kuldeep Yadav,4
1082617,MK Pandey,15
1082617,Mandeep Singh,1
1082617,NM Coulter-Nile,2
1082617,P Negi,2
1082617,RV Uthappa,11
1082617,S Aravind,5
1082617,S Badree,0
1082617,SA Yadav,15
1082617,SP Narine,34
1082617,STR Binny,8
1082617,TS Mills,2
1082617,UT Yadav,2
1082617,V Kohli,0
1082617,YK Pathan,8
1082617,YS Chahal,0
1082618,AM Rahane,38
1082618,BA Stokes,17
1082618,DT Christian,8
1082618,HH Pandya,13
1082618,Harbhajan Singh,7
1082618,JC Buttler,17
1082618,KA Pollard,9
1082618,KV Sharma,11
1082618,MK Tiwary,22
1082618,MS Dhoni,7
1082618,N Rana,3
1082618,PA Patel,33
1082618,RA Tripathi,45
1082618,RG Sharma,58
1082618,SPD Smith,17
1082618,Washington Sundar,2
1082620,AM Rahane,46
1082620,DM Bravo,6
1082620,DT Christian,16
1082620,G Gambhir,62
1082620,MK Tiwary,1
1082620,MS Dhoni,23
1082620,RA Tripathi,38
1082620,RV Uthappa,87
1082620,SP Narine,16
1082620,SPD Smith,51
1082621,A Choudhary,15
1082621,AB de Villiers,5
1082621,AJ Finch,72
1082621,BB McCullum,3
1082621,CH Gayle,8
1082621,Ishan Kishan,16
1082621,KM Jadhav,31
1082621,Mandeep Singh,8
1082621,P Negi,32
1082621,RA Jadeja,2
1082621,S Aravind,9
1082621,S Badree,3
1082621,SK Raina,34
1082621,TM Head,0
1082621,V Kohli,10
1082621,YS Chahal,1
1082622,AR Bawne,12
1082622,CH Morris,11
1082622,CJ Anderson,2
1082622,G Gambhir,71
1082622,KK Nair,15
1082622,MK Pandey,5
1082622,RR Pant,6
1082622,RV Uthappa,59
1082622,SP Jackson,12
1082622,SP Narine,4
1082622,SS Iyer,47
1082622,SV Samson,60
1082623,AR Patel,16
1082623,Anureet Singh,15
1082623,DA Warner,51
1082623,EJG Morgan,26
1082623,GJ Maxwell,0
1082623,I Sharma,5
1082623,KS Williamson,54
1082623,M Vohra,3
1082623,MC Henriques,7
1082623,MJ Guptill,23
1082623,MM Sharma,2
1082623,S Dhawan,77
1082623,SE Marsh,84
1082623,WP Saha,2
1082623,Yuvraj Singh,15
1082624,AB de Villiers,3
1082624,AF Milne,5
1082624,AM Rahane,6
1082624,KM Jadhav,7
1082624,MK Tiwary,44
1082624,MS Dhoni,21
1082624,P Negi,3
1082624,RA Tripathi,37
1082624,S Aravind,8
1082624,S Badree,2
1082624,SPD Smith,45
1082624,STR Binny,1
1082624,Sachin Baby,2
1082624,TM Head,2
1082624,V Kohli,55
1082624,YS Chahal,4
1082625,AJ Finch,1
1082625,AJ Tye,25
1082625,Ankit Soni,7
1082625,BB McCullum,7
1082625,Basil Thampi,2
1082625,HH Pandya,4
1082625,Harbhajan Singh,0
1082625,IK Pathan,2
1082625,Ishan Kishan,48
1082625,JC Buttler,10
1082625,JJ Bumrah,0
1082625,JP Faulkner,21
1082625,KA Pollard,25
1082625,KD Karthik,2
1082625,KH Pandya,29
1082625,MJ McClenaghan,1
1082625,N Rana,19
1082625,PA Patel,70
1082625,RA Jadeja,28
1082625,RG Sharma,5
1082625,SK Raina,1
1082625,SL Malinga,0
1082626,A Mishra,4
1082626,CH Morris,2
1082626,CJ Anderson,18
1082626,HM Amla,16
1082626,K Rabada,11
1082626,KK Nair,11
1082626,MJ Guptill,50
1082626,Mohammed Shami,2
1082626,RR Pant,3
1082626,S Nadeem,0
1082626,SS Iyer,6
1082626,SV Samson,5
1082626,SW Billings,0
1082627,C de Grandhomme,18
1082627,CR Woakes,6
1082627,DA Warner,126
1082627,G Gambhir,11
1082627,KS Williamson,40
1082627,MK Pandey,39
1082627,RV Uthappa,53
1082627,S Dhawan,29
1082627,SP Jackson,16
1082627,SP Narine,1
1082627,YK Pathan,12
1082627,Yuvraj Singh,6
1082628,AB de Villiers,43
1082628,AF Milne,0
1082628,HH Pandya,14
1082628,JC Buttler,33
1082628,KA Pollard,17
1082628,KH Pandya,2
1082628,KM Jadhav,28
1082628,KV Sharma,9
1082628,Mandeep Singh,17
1082628,N Rana,27
1082628,P Negi,35
1082628,PA Patel,0
1082628,RG Sharma,56
1082628,SR Watson,3
1082628,TM Head,12
1082628,V Kohli,20
1082629,AJ Finch,13
1082629,AM Rahane,4
1082629,Ankit Soni,0
1082629,BA Stokes,103
1082629,BB McCullum,45
1082629,Basil Thampi,2
1082629,DR Smith,0
1082629,DT Christian,17
1082629,Ishan Kishan,31
1082629,JP Faulkner,6
1082629,KD Karthik,29
1082629,MK Tiwary,0
1082629,MS Dhoni,26
1082629,PJ Sangwan,1
1082629,RA Jadeja,19
1082629,RA Tripathi,6
1082629,SK Raina,8
1082629,SPD Smith,4
1082630,CH Morris,15
1082630,CJ Anderson,41
1082630,DA Warner,30
1082630,KK Nair,39
1082630,KS Williamson,24
1082630,MC Henriques,25
1082630,RR Pant,34
1082630,S Dhawan,28
1082630,SS Iyer,33
1082630,SV Samson,24
1082630,Yuvraj Singh,70
1082631,AM Rahane,11
1082631,BA Stokes,14
1082631,C de Grandhomme,36
1082631,CR Woakes,1
1082631,DT Christian,9
1082631,G Gambhir,24
1082631,MK Pandey,37
1082631,MK Tiwary,8
1082631,MS Dhoni,5
1082631,NM Coulter-Nile,6
1082631,RA Tripathi,93
1082631,SA Yadav,30
1082631,SP Jackson,10
1082631,SP Narine,0
1082631,SPD Smith,9
1082631,UT Yadav,2
1082631,Washington Sundar,1
1082631,YK Pathan,4
1082632,AJ Finch,27
1082632,BB McCullum,1
1082632,CJ Anderson,18
1082632,DR Smith,9
1082632,Ishan Kishan,4
1082632,JP Faulkner,1
1082632,KD Karthik,65
1082632,KK Nair,12
1082632,PJ Sangwan,1
1082632,RA Jadeja,18
1082632,RR Pant,97
1082632,SK Raina,77
1082632,SS Iyer,14
1082632,SV Samson,61
1082633,A Choudhary,4
1082633,AB de Villiers,10
1082633,AR Patel,38
1082633,CH Gayle,0
1082633,GJ Maxwell,6
1082633,HM Amla,1
1082633,KM Jadhav,6
1082633,M Vohra,25
1082633,MJ Guptill,9
1082633,MM Sharma,6
1082633,Mandeep Singh,46
1082633,P Negi,21
1082633,S Aravind,4
1082633,S Badree,8
1082633,SE Marsh,20
1082633,SR Watson,3
1082633,V Kohli,6
1082633,VR Aaron,0
1082633,WP Saha,21
1082633,YS Chahal,4
1082634,AM Rahane,22
1082634,B Kumar,0
1082634,BA Stokes,39
1082634,Bipul Sharma,8
1082634,DA Warner,40
1082634,DT Christian,4
1082634,KS Williamson,4
1082634,MC Henriques,4
1082634,MK Tiwary,9
1082634,MS Dhoni,31
1082634,NV Ojha,9
1082634,RA Tripathi,1
1082634,Rashid Khan,3
1082634,S Dhawan,19
1082634,S Kaul,0
1082634,SN Thakur,0
1082634,SPD Smith,34
1082634,Washington Sundar,1
1082634,Yuvraj Singh,47
1082635,A Mishra,9
1082635,CJ Anderson,10
1082635,HH Pandya,29
1082635,K Rabada,0
1082635,KA Pollard,63
1082635,KK Nair,21
1082635,LMP Simmons,66
1082635,MN Samuels,1
1082635,Mohammed Shami,7
1082635,PA Patel,25
1082635,PJ Cummins,10
1082635,RG Sharma,10
1082635,RR Pant,0
1082635,SS Iyer,3
1082635,SV Samson,0
1082635,Z Khan,2
1082636,AB de Villiers,10
1082636,C de Grandhomme,31
1082636,CA Lynn,50
1082636,CH Gayle,0
1082636,G Gambhir,14
1082636,KM Jadhav,8
1082636,MK Pandey,4
1082636,Mandeep Singh,52
1082636,P Negi,5
1082636,SP Narine,54
1082636,TM Head,75
1082636,V Kohli,5
1082636,YK Pathan,0
1082637,AJ Finch,2
1082637,AR Patel,2
1082637,DR Smith,74
1082637,GJ Maxwell,20
1082637,HM Amla,104
1082637,Ishan Kishan,29
1082637,KD Karthik,35
1082637,MJ Guptill,2
1082637,RA Jadeja,7
1082637,SE Marsh,58
1082637,SK Raina,39
1082638,DA Warner,6
1082638,HH Pandya,15
1082638,Harbhajan Singh,1
1082638,KA Pollard,5
1082638,KV Sharma,5
1082638,LMP Simmons,1
1082638,MC Henriques,44
1082638,MJ McClenaghan,2
1082638,N Rana,9
1082638,PA Patel,23
1082638,RG Sharma,67
1082638,S Dhawan,62
1082638,V Shankar,15
1082638,Yuvraj Singh,9
1082639,AR Patel,8
1082639,C de Grandhomme,11
1082639,CA Lynn,84
1082639,CR Woakes,8
1082639,G Gambhir,8
1082639,GJ Maxwell,44
1082639,M Vohra,25
1082639,MJ Guptill,12
1082639,MK Pandey,18
1082639,R Tewatia,15
1082639,RV Uthappa,0
1082639,SE Marsh,11
1082639,SP Narine,18
1082639,Swapnil Singh,2
1082639,WP Saha,38
1082639,YK Pathan,2
1082640,A Mishra,8
1082640,AJ Finch,69
1082640,CJ Anderson,6
1082640,CR Brathwaite,11
1082640,DR Smith,8
1082640,Ishan Kishan,34
1082640,JP Faulkner,14
1082640,KD Karthik,40
1082640,KK Nair,30
1082640,MN Samuels,1
1082640,Mohammed Shami,4
1082640,PJ Cummins,24
1082640,RA Jadeja,13
1082640,RR Pant,4
1082640,SK Raina,6
1082640,SS Iyer,96
1082640,SV Samson,10
1082641,AR Patel,19
1082641,GJ Maxwell,47
1082641,HH Pandya,30
1082641,Harbhajan Singh,2
1082641,KA Pollard,50
1082641,KV Sharma,19
1082641,LMP Simmons,59
1082641,MJ Guptill,36
1082641,N Rana,12
1082641,PA Patel,38
1082641,RG Sharma,5
1082641,SE Marsh,25
1082641,WP Saha,93
1082642,A Mishra,13
1082642,AM Rahane,0
1082642,BA Stokes,33
1082642,CJ Anderson,3
1082642,DT Christian,3
1082642,KK Nair,64
1082642,MK Tiwary,60
1082642,MN Samuels,27
1082642,MS Dhoni,5
1082642,Mohammed Shami,2
1082642,PJ Cummins,11
1082642,RA Tripathi,7
1082642,RR Pant,36
1082642,SPD Smith,38
1082642,SS Iyer,3
1082642,SV Samson,2
1082642,Washington Sundar,5
1082643,AJ Finch,2
1082643,Ankit Soni,0
1082643,DA Warner,69
1082643,DR Smith,54
1082643,Ishan Kishan,61
1082643,JP Faulkner,8
1082643,KD Karthik,0
1082643,MC Henriques,4
1082643,MM Patel,0
1082643,P Kumar,1
1082643,PJ Sangwan,0
1082643,RA Jadeja,20
1082643,S Dhawan,18
1082643,SK Raina,2
1082643,V Shankar,63
1082644,AT Rayudu,63
1082644,C de Grandhomme,29
1082644,CA Lynn,26
1082644,G Gambhir,21
1082644,HH Pandya,1
1082644,KA Pollard,13
1082644,KH Pandya,0
1082644,Kuldeep Yadav,16
1082644,LMP Simmons,0
1082644,MK Pandey,33
1082644,RG Sharma,27
1082644,RV Uthappa,2
1082644,SP Narine,0
1082644,SS Tiwary,52
1082644,TA Boult,5
1082644,UT Yadav,4
1082644,YK Pathan,20
1082645,AM Rahane,34
1082645,AR Patel,22
1082645,EJG Morgan,4
1082645,GJ Maxwell,0
1082645,I Sharma,1
1082645,MJ Guptill,0
1082645,MM Sharma,6
1082645,R Tewatia,4
1082645,RA Tripathi,28
1082645,SE Marsh,10
1082645,SPD Smith,15
1082645,Swapnil Singh,10
1082645,WP Saha,13
1082646,A Mishra,7
1082646,CH Gayle,48
1082646,CJ Anderson,3
1082646,KK Nair,26
1082646,KM Jadhav,12
1082646,MN Samuels,0
1082646,Mohammed Shami,21
1082646,P Negi,13
1082646,PJ Cummins,7
1082646,RR Pant,45
1082646,S Nadeem,2
1082646,SR Watson,4
1082646,SS Iyer,32
1082646,SV Samson,0
1082646,Sachin Baby,12
1082646,TM Head,2
1082646,V Kohli,58
1082646,Vishnu Vinod,3
1082646,Z Khan,1
1082647,AM Rahane,56
1082647,AT Rayudu,0
1082647,HH Pandya,14
1082647,JJ Bumrah,16
1082647,KA Pollard,7
1082647,KH Pandya,15
1082647,KV Sharma,4
1082647,LMP Simmons,5
1082647,MJ McClenaghan,12
1082647,MK Tiwary,58
1082647,MS Dhoni,40
1082647,PA Patel,52
1082647,RA Tripathi,0
1082647,RG Sharma,1
1082647,SL Malinga,7
1082647,SPD Smith,1
1082648,Bipul Sharma,2
1082648,CA Lynn,6
1082648,CJ Jordan,0
1082648,DA Warner,37
1082648,G Gambhir,32
1082648,IR Jaggi,5
1082648,KS Williamson,24
1082648,NV Ojha,16
1082648,RV Uthappa,1
1082648,S Dhawan,11
1082648,V Shankar,22
1082648,YK Pathan,0
1082648,Yuvraj Singh,9
1082649,AS Rajpoot,4
1082649,AT Rayudu,6
1082649,C de Grandhomme,0
1082649,CA Lynn,4
1082649,G Gambhir,12
1082649,IR Jaggi,28
1082649,KA Pollard,9
1082649,KH Pandya,45
1082649,LMP Simmons,3
1082649,NM Coulter-Nile,6
1082649,PA Patel,14
1082649,PP Chawla,2
1082649,RG Sharma,26
1082649,RV Uthappa,1
1082649,SA Yadav,31
1082649,SP Narine,10
1082649,UT Yadav,2
1082650,AM Rahane,44
1082650,AT Rayudu,12
1082650,DT Christian,4
1082650,HH Pandya,10
1082650,KA Pollard,7
1082650,KH Pandya,47
1082650,KV Sharma,1
1082650,LMP Simmons,3
1082650,MG Johnson,13
1082650,MK Tiwary,7
1082650,MS Dhoni,10
1082650,PA Patel,4
1082650,RA Tripathi,3
1082650,RG Sharma,24
1082650,SPD Smith,51
1082650,Washington Sundar,0
1136561,AT Rayudu,22
1136561,DJ Bravo,68
1136561,DL Chahar,0
1136561,E Lewis,0
1136561,HH Pandya,22
1136561,Harbhajan Singh,8
1136561,Imran Tahir,2
1136561,Ishan Kishan,40
1136561,KH Pandya,41
1136561,KM Jadhav,24
1136561,MA Wood,1
1136561,MS Dhoni,5
1136561,RA Jadeja,12
1136561,RG Sharma,15
1136561,SA Yadav,43
1136561,SK Raina,4
1136561,SR Watson,16
1136562,C Munro,4
1136562,CH Morris,27
1136562,DA Miller,24
1136562,DT Christian,13
1136562,G Gambhir,55
1136562,KK Nair,50
1136562,KL Rahul,51
1136562,MA Agarwal,7
1136562,MP Stoinis,22
1136562,R Tewatia,9
1136562,RR Pant,28
1136562,SS Iyer,11
1136562,V Shankar,13
1136562,Yuvraj Singh,12
1136563,AB de Villiers,44
1136563,AD Russell,15
1136563,BB McCullum,43
1136563,CA Lynn,5
1136563,CR Woakes,5
1136563,KD Karthik,35
1136563,Mandeep Singh,37
1136563,N Rana,34
1136563,Q de Kock,4
1136563,R Vinay Kumar,6
1136563,RK Singh,6
1136563,RV Uthappa,13
1136563,SN Khan,6
1136563,SP Narine,50
1136563,V Kohli,31
1136564,AM Rahane,13
1136564,B Laughlin,1
1136564,BA Stokes,5
1136564,DJM Short,4
1136564,DS Kulkarni,3
1136564,JC Buttler,6
1136564,JD Unadkat,1
1136564,K Gowtham,0
1136564,KS Williamson,36
1136564,RA Tripathi,17
1136564,S Dhawan,78
1136564,S Gopal,18
1136564,SV Samson,49
1136564,WP Saha,5
1136565,AD Russell,88
1136565,AT Rayudu,39
1136565,CA Lynn,22
1136565,DJ Bravo,11
1136565,KD Karthik,26
1136565,MS Dhoni,25
1136565,N Rana,16
1136565,RA Jadeja,11
1136565,RK Singh,2
1136565,RV Uthappa,29
1136565,SK Raina,14
1136565,SP Narine,12
1136565,SR Watson,42
1136565,SW Billings,56
1136565,TK Curran,2
1136566,AM Rahane,45
1136566,BA Stokes,16
1136566,CH Morris,17
1136566,DJM Short,6
1136566,GJ Maxwell,17
1136566,JC Buttler,29
1136566,K Gowtham,2
1136566,RA Tripathi,15
1136566,RR Pant,20
1136566,SV Samson,37
1136566,V Shankar,3
1136567,B Stanlake,5
1136567,BCJ Cutting,9
1136567,DJ Hooda,32
1136567,E Lewis,29
1136567,Ishan Kishan,9
1136567,JJ Bumrah,4
1136567,KA Pollard,28
1136567,KH Pandya,15
1136567,KS Williamson,6
1136567,M Markande,6
1136567,MK Pandey,11
1136567,PJ Sangwan,0
1136567,RG Sharma,11
1136567,Rashid Khan,0
1136567,S Dhawan,45
1136567,S Kaul,0
1136567,SA Yadav,28
1136567,Sandeep Sharma,0
1136567,Shakib Al Hasan,12
1136567,WP Saha,22
1136567,YK Pathan,14
1136568,AB de Villiers,57
1136568,AJ Finch,0
1136568,AJ Tye,7
1136568,AR Patel,2
1136568,BB McCullum,0
1136568,CR Woakes,1
1136568,KK Nair,29
1136568,KL Rahul,47
1136568,MA Agarwal,15
1136568,MM Sharma,1
1136568,MP Stoinis,11
1136568,Mandeep Singh,22
1136568,Mujeeb Ur Rahman,0
1136568,Q de Kock,45
1136568,R Ashwin,33
1136568,SN Khan,0
1136568,V Kohli,21
1136568,Washington Sundar,9
1136568,Yuvraj Singh,4
1136569,A Dananjaya,4
1136569,E Lewis,48
1136569,G Gambhir,15
1136569,GJ Maxwell,13
1136569,HH Pandya,2
1136569,Ishan Kishan,44
1136569,JJ Roy,91
1136569,KA Pollard,0
1136569,KH Pandya,11
1136569,M Markande,4
1136569,RG Sharma,18
1136569,RR Pant,47
1136569,SA Yadav,53
1136569,SS Iyer,27
1136570,AD Russell,9
1136570,CA Lynn,49
1136570,DJ Hooda,5
1136570,KD Karthik,29
1136570,KS Williamson,50
1136570,MG Johnson,4
1136570,MK Pandey,4
1136570,N Rana,18
1136570,RV Uthappa,3
1136570,S Dhawan,7
1136570,SP Narine,9
1136570,Shakib Al Hasan,27
1136570,Shivam Mavi,7
1136570,Shubman Gill,3
1136570,WP Saha,24
1136570,YK Pathan,17
1136571,AB de Villiers,20
1136571,AM Rahane,36
1136571,BA Stokes,27
1136571,BB McCullum,4
1136571,CR Woakes,0
1136571,DJM Short,11
1136571,JC Buttler,23
1136571,Mandeep Singh,47
1136571,P Negi,3
1136571,Q de Kock,26
1136571,RA Tripathi,14
1136571,SV Samson,92
1136571,V Kohli,57
1136571,Washington Sundar,35
1136572,AJ Finch,0
1136572,AJ Tye,3
1136572,AT Rayudu,49
1136572,CH Gayle,63
1136572,DJ Bravo,1
1136572,KK Nair,29
1136572,KL Rahul,37
1136572,M Vijay,12
1136572,MA Agarwal,30
1136572,MS Dhoni,79
1136572,R Ashwin,14
1136572,RA Jadeja,19
1136572,SR Watson,11
1136572,SW Billings,9
1136572,Yuvraj Singh,20
1136573,AD Russell,41
1136573,CA Lynn,31
1136573,CH Morris,2
1136573,G Gambhir,8
1136573,GJ Maxwell,47
1136573,JJ Roy,1
1136573,KD Karthik,19
1136573,Mohammed Shami,7
1136573,N Rana,59
1136573,PP Chawla,0
1136573,R Tewatia,1
1136573,RR Pant,43
1136573,RV Uthappa,35
1136573,S Nadeem,6
1136573,SP Narine,1
1136573,SS Iyer,4
1136573,Shubman Gill,6
1136573,TA Boult,0
1136573,TK Curran,2
1136573,V Shankar,2
1136574,AB de Villiers,1
1136574,CJ Anderson,0
1136574,CR Woakes,11
1136574,E Lewis,65
1136574,HH Pandya,17
1136574,Ishan Kishan,0
1136574,KA Pollard,5
1136574,KH Pandya,15
1136574,MJ McClenaghan,0
1136574,Mandeep Singh,16
1136574,Mohammed Siraj,8
1136574,Q de Kock,19
1136574,RG Sharma,94
1136574,SA Yadav,0
1136574,SN Khan,5
1136574,UT Yadav,1
1136574,V Kohli,92
1136574,Washington Sundar,7
1136575,AM Rahane,36
1136575,BA Stokes,14
1136575,CA Lynn,0
1136575,DJM Short,44
1136575,DS Kulkarni,3
1136575,JC Buttler,24
1136575,K Gowtham,12
1136575,KD Karthik,42
1136575,N Rana,35
1136575,RA Tripathi,15
1136575,RV Uthappa,48
1136575,S Gopal,0
1136575,SP Narine,35
1136575,SV Samson,7
1136576,AJ Finch,14
1136576,CH Gayle,104
1136576,DJ Hooda,5
1136576,KK Nair,31
1136576,KL Rahul,18
1136576,KS Williamson,54
1136576,MA Agarwal,18
1136576,MK Pandey,57
1136576,S Dhawan,0
1136576,Shakib Al Hasan,24
1136576,WP Saha,6
1136576,YK Pathan,19
1136577,AM Rahane,16
1136577,AT Rayudu,12
1136577,B Laughlin,0
1136577,BA Stokes,45
1136577,DJ Bravo,24
1136577,H Klaasen,7
1136577,JC Buttler,22
1136577,JD Unadkat,16
1136577,K Gowtham,1
1136577,MS Dhoni,5
1136577,RA Jadeja,2
1136577,RA Tripathi,5
1136577,S Gopal,8
1136577,SK Raina,46
1136577,SR Watson,106
1136577,STR Binny,10
1136577,SV Samson,2
1136577,SW Billings,3
1136578,AD Russell,10
1136578,CA Lynn,74
1136578,CH Gayle,62
1136578,KD Karthik,43
1136578,KL Rahul,60
1136578,MA Agarwal,2
1136578,N Rana,3
1136578,PP Chawla,2
1136578,RV Uthappa,34
1136578,SP Narine,1
1136578,Shubman Gill,14
1136578,TK Curran,1
1136579,AB de Villiers,90
1136579,CJ Anderson,15
1136579,G Gambhir,3
1136579,GJ Maxwell,4
1136579,JJ Roy,5
1136579,M Vohra,2
1136579,Mandeep Singh,17
1136579,Q de Kock,18
1136579,R Tewatia,13
1136579,RR Pant,85
1136579,SS Iyer,52
1136579,V Kohli,30
1136580,AT Rayudu,79
1136580,DJ Hooda,1
1136580,F du Plessis,11
1136580,KS Williamson,84
1136580,MK Pandey,0
1136580,MS Dhoni,25
1136580,RK Bhui,0
1136580,Rashid Khan,17
1136580,SK Raina,54
1136580,SR Watson,9
1136580,Shakib Al Hasan,24
1136580,WP Saha,5
1136580,YK Pathan,45
1136581,AM Rahane,14
1136581,BA Stokes,40
1136581,E Lewis,0
1136581,H Klaasen,0
1136581,HH Pandya,4
1136581,Ishan Kishan,58
1136581,JC Archer,8
1136581,JC Buttler,6
1136581,K Gowtham,33
1136581,KA Pollard,21
1136581,KH Pandya,7
1136581,M Markande,0
1136581,MJ McClenaghan,0
1136581,RA Tripathi,9
1136581,RG Sharma,0
1136581,SA Yadav,72
1136581,SV Samson,52
1136582,A Mishra,1
1136582,AJ Finch,2
1136582,AJ Tye,3
1136582,BB Sran,0
1136582,DA Miller,26
1136582,DT Christian,6
1136582,G Gambhir,4
1136582,GJ Maxwell,12
1136582,KK Nair,34
1136582,KL Rahul,23
1136582,LE Plunkett,0
1136582,MA Agarwal,21
1136582,PP Shaw,22
1136582,R Ashwin,6
1136582,R Tewatia,24
1136582,RR Pant,4
1136582,SS Iyer,57
1136582,Yuvraj Singh,14
1136583,Basil Thampi,3
1136583,E Lewis,5
1136583,HH Pandya,3
1136583,Ishan Kishan,0
1136583,JJ Bumrah,6
1136583,KA Pollard,9
1136583,KH Pandya,24
1136583,KS Williamson,29
1136583,M Markande,1
1136583,MJ McClenaghan,0
1136583,MK Pandey,16
1136583,Mohammad Nabi,14
1136583,Mustafizur Rahman,1
1136583,RG Sharma,2
1136583,Rashid Khan,6
1136583,S Dhawan,5
1136583,S Kaul,2
1136583,SA Yadav,34
1136583,Sandeep Sharma,0
1136583,Shakib Al Hasan,2
1136583,WP Saha,0
1136583,YK Pathan,29
1136584,AB de Villiers,68
1136584,AT Rayudu,82
1136584,C de Grandhomme,11
1136584,CJ Anderson,2
1136584,DJ Bravo,14
1136584,MS Dhoni,70
1136584,Mandeep Singh,32
1136584,P Negi,0
1136584,Q de Kock,53
1136584,RA Jadeja,3
1136584,SK Raina,11
1136584,SR Watson,7
1136584,SW Billings,9
1136584,UT Yadav,0
1136584,V Kohli,18
1136584,Washington Sundar,13
1136585,AJ Finch,8
1136585,AJ Tye,4
1136585,AS Rajpoot,8
1136585,BB Sran,2
1136585,CH Gayle,23
1136585,KK Nair,13
1136585,KL Rahul,32
1136585,KS Williamson,0
1136585,MA Agarwal,12
1136585,MK Pandey,54
1136585,MK Tiwary,1
1136585,Mohammad Nabi,4
1136585,Mujeeb Ur Rahman,10
1136585,R Ashwin,4
1136585,S Dhawan,11
1136585,Shakib Al Hasan,28
1136585,WP Saha,6
1136585,YK Pathan,21
1136586,AD Russell,44
1136586,C Munro,33
1136586,CA Lynn,5
1136586,GJ Maxwell,27
1136586,KD Karthik,18
1136586,Kuldeep Yadav,7
1136586,MG Johnson,12
1136586,N Rana,8
1136586,PP Chawla,2
1136586,PP Shaw,62
1136586,RR Pant,0
1136586,RV Uthappa,1
1136586,SP Narine,26
1136586,SS Iyer,93
1136586,Shivam Mavi,0
1136586,Shubman Gill,37
1136587,AT Rayudu,46
1136587,DJ Bravo,0
1136587,E Lewis,47
1136587,HH Pandya,13
1136587,MS Dhoni,26
1136587,RG Sharma,56
1136587,SA Yadav,44
1136587,SK Raina,75
1136587,SR Watson,12
1136587,SW Billings,3
1136588,AD Hales,45
1136588,AM Rahane,65
1136588,BA Stokes,0
1136588,JC Archer,1
1136588,JC Buttler,10
1136588,K Gowtham,8
1136588,KS Williamson,63
1136588,MK Lomror,11
1136588,MK Pandey,16
1136588,RA Tripathi,4
1136588,Rashid Khan,1
1136588,S Dhawan,6
1136588,SV Samson,40
1136588,Shakib Al Hasan,6
1136588,WP Saha,11
1136588,YK Pathan,2
1136589,AD Russell,0
1136589,BB McCullum,38
1136589,C de Grandhomme,11
1136589,CA Lynn,62
1136589,KD Karthik,23
1136589,M Vohra,0
1136589,Mandeep Singh,19
1136589,N Rana,15
1136589,Q de Kock,29
1136589,RV Uthappa,36
1136589,SP Narine,27
1136589,Shubman Gill,5
1136589,V Kohli,68
1136590,AT Rayudu,41
1136590,C Munro,26
1136590,F du Plessis,33
1136590,GJ Maxwell,6
1136590,MS Dhoni,51
1136590,PP Shaw,9
1136590,R Tewatia,3
1136590,RR Pant,79
1136590,SK Raina,1
1136590,SR Watson,78
1136590,SS Iyer,13
1136590,V Shankar,54
1136591,BB McCullum,37
1136591,BCJ Cutting,12
1136591,C de Grandhomme,23
1136591,HH Pandya,50
1136591,Ishan Kishan,0
1136591,JP Duminy,23
1136591,KA Pollard,13
1136591,KH Pandya,23
1136591,M Vohra,45
1136591,Mandeep Singh,14
1136591,Q de Kock,7
1136591,RG Sharma,0
1136591,SA Yadav,9
1136591,TG Southee,1
1136591,UT Yadav,1
1136591,V Kohli,32
1136591,Washington Sundar,1
1136592,BA Stokes,1
1136592,C Munro,0
1136592,DJM Short,44
1136592,GJ Maxwell,5
1136592,JC Buttler,67
1136592,K Gowtham,18
1136592,LE Plunkett,1
1136592,PP Shaw,47
1136592,RA Tripathi,9
1136592,RR Pant,69
1136592,SS Iyer,50
1136592,SV Samson,3
1136592,V Shankar,17
1136593,AT Rayudu,21
1136593,CA Lynn,12
1136593,F du Plessis,27
1136593,KD Karthik,45
1136593,MS Dhoni,43
1136593,RA Jadeja,12
1136593,RK Singh,16
1136593,RV Uthappa,6
1136593,SK Raina,31
1136593,SP Narine,32
1136593,SR Watson,36
1136593,Shubman Gill,57
1136594,AR Patel,13
1136594,CH Gayle,50
1136594,E Lewis,10
1136594,HH Pandya,23
1136594,Ishan Kishan,25
1136594,KH Pandya,31
1136594,KK Nair,23
1136594,KL Rahul,24
1136594,MA Agarwal,11
1136594,MP Stoinis,29
1136594,RG Sharma,24
1136594,SA Yadav,57
1136594,Yuvraj Singh,14
1136595,AB de Villiers,1
1136595,AT Rayudu,32
1136595,BB McCullum,5
1136595,C de Grandhomme,8
1136595,DJ Bravo,14
1136595,DR Shorey,8
1136595,M Ashwin,1
1136595,MS Dhoni,31
1136595,Mandeep Singh,7
1136595,Mohammed Siraj,3
1136595,PA Patel,53
1136595,SK Raina,25
1136595,SR Watson,11
1136595,TG Southee,36
1136595,UT Yadav,1
1136595,V Kohli,8
1136596,AD Hales,45
1136596,DT Christian,7
1136596,GJ Maxwell,2
1136596,KS Williamson,32
1136596,MK Pandey,21
1136596,NV Ojha,1
1136596,PP Shaw,65
1136596,RR Pant,18
1136596,S Dhawan,33
1136596,SS Iyer,44
1136596,V Shankar,23
1136596,YK Pathan,27
1136597,AD Russell,9
1136597,CA Lynn,17
1136597,E Lewis,43
1136597,HH Pandya,35
1136597,JP Duminy,13
1136597,KD Karthik,36
1136597,KH Pandya,14
1136597,N Rana,31
1136597,RG Sharma,11
